Player,p1_x_p2_x,p1_x_p2_y,p1_y_p2_x,p1_y_p2_y
p1,1.41918333333333,1.41918333333333,1.41918333333333,1.41918333333333
p2,1.41918333333333,1.41918333333333,1.41918333333333,1.41918333333333
