Player,p1_x_p2_x,p1_x_p2_y,p1_y_p2_x,p1_y_p2_y
p1,0.8938547486033519,0.8938547486033519,0,1.1173184357541899
p2,0.893854748603352,0,0.8938547486033519,1.1173184357541899
