match_id,dataset_id,treatment,session,round,player_1_id,player_2_id,player_1_choice,player_2_choice
dal_dic_1,dal_dic,N/A,2,N/A,dal_dic_1,dal_dic_1,N/A,N/A
dal_dic_2,dal_dic,N/A,3,N/A,dal_dic_1,dal_dic_1,N/A,N/A
