match_id,dataset_id,treatment,session,round,player_1_id,player_2_id,player_1_choice,player_2_choice,from
Straub_1999_1,Straub_1999,1,1,1,Straub_1999_1,Straub_1999_2,4,,0_1
Straub_1999_2,Straub_1999,1,1,1,Straub_1999_2,Straub_1999_10,4,,72_73
Straub_1999_3,Straub_1999,1,1,1,Straub_1999_2,Straub_1999_11,2,,81_82
Straub_1999_4,Straub_1999,1,1,1,Straub_1999_2,Straub_1999_3,1,,9_10
Straub_1999_5,Straub_1999,1,1,1,Straub_1999_2,Straub_1999_4,4,,18_19
Straub_1999_6,Straub_1999,1,1,1,Straub_1999_2,Straub_1999_5,1,,27_28
Straub_1999_7,Straub_1999,1,1,1,Straub_1999_2,Straub_1999_6,3,,36_37
Straub_1999_8,Straub_1999,1,1,1,Straub_1999_2,Straub_1999_7,1,,45_46
Straub_1999_9,Straub_1999,1,1,1,Straub_1999_2,Straub_1999_8,3,,54_55
Straub_1999_10,Straub_1999,1,1,1,Straub_1999_2,Straub_1999_9,1,,63_64
Straub_1999_11,Straub_1999,1,1,2,Straub_1999_1,Straub_1999_2,1,,1_2
Straub_1999_12,Straub_1999,1,1,2,Straub_1999_2,Straub_1999_10,2,,73_74
Straub_1999_13,Straub_1999,1,1,2,Straub_1999_2,Straub_1999_11,2,,82_83
Straub_1999_14,Straub_1999,1,1,2,Straub_1999_2,Straub_1999_3,3,,10_11
Straub_1999_15,Straub_1999,1,1,2,Straub_1999_2,Straub_1999_4,3,,19_20
Straub_1999_16,Straub_1999,1,1,2,Straub_1999_2,Straub_1999_5,1,,28_29
Straub_1999_17,Straub_1999,1,1,2,Straub_1999_2,Straub_1999_6,1,,37_38
Straub_1999_18,Straub_1999,1,1,2,Straub_1999_2,Straub_1999_7,3,,46_47
Straub_1999_19,Straub_1999,1,1,2,Straub_1999_2,Straub_1999_8,3,,55_56
Straub_1999_20,Straub_1999,1,1,2,Straub_1999_2,Straub_1999_9,3,,64_65
Straub_1999_21,Straub_1999,1,1,3,Straub_1999_1,Straub_1999_2,3,,2_3
Straub_1999_22,Straub_1999,1,1,3,Straub_1999_2,Straub_1999_10,4,,74_75
Straub_1999_23,Straub_1999,1,1,3,Straub_1999_2,Straub_1999_11,4,,83_84
Straub_1999_24,Straub_1999,1,1,3,Straub_1999_2,Straub_1999_3,4,,11_12
Straub_1999_25,Straub_1999,1,1,3,Straub_1999_2,Straub_1999_4,1,,20_21
Straub_1999_26,Straub_1999,1,1,3,Straub_1999_2,Straub_1999_5,1,,29_30
Straub_1999_27,Straub_1999,1,1,3,Straub_1999_2,Straub_1999_6,1,,38_39
Straub_1999_28,Straub_1999,1,1,3,Straub_1999_2,Straub_1999_7,1,,47_48
Straub_1999_29,Straub_1999,1,1,3,Straub_1999_2,Straub_1999_8,1,,56_57
Straub_1999_30,Straub_1999,1,1,3,Straub_1999_2,Straub_1999_9,4,,65_66
Straub_1999_31,Straub_1999,1,1,4,Straub_1999_1,Straub_1999_2,1,,3_4
Straub_1999_32,Straub_1999,1,1,4,Straub_1999_2,Straub_1999_10,4,,75_76
Straub_1999_33,Straub_1999,1,1,4,Straub_1999_2,Straub_1999_11,3,,84_85
Straub_1999_34,Straub_1999,1,1,4,Straub_1999_2,Straub_1999_3,1,,12_13
Straub_1999_35,Straub_1999,1,1,4,Straub_1999_2,Straub_1999_4,1,,21_22
Straub_1999_36,Straub_1999,1,1,4,Straub_1999_2,Straub_1999_5,3,,30_31
Straub_1999_37,Straub_1999,1,1,4,Straub_1999_2,Straub_1999_6,3,,39_40
Straub_1999_38,Straub_1999,1,1,4,Straub_1999_2,Straub_1999_7,3,,48_49
Straub_1999_39,Straub_1999,1,1,4,Straub_1999_2,Straub_1999_8,1,,57_58
Straub_1999_40,Straub_1999,1,1,4,Straub_1999_2,Straub_1999_9,1,,66_67
Straub_1999_41,Straub_1999,1,1,5,Straub_1999_1,Straub_1999_2,3,,4_5
Straub_1999_42,Straub_1999,1,1,5,Straub_1999_2,Straub_1999_10,2,,76_77
Straub_1999_43,Straub_1999,1,1,5,Straub_1999_2,Straub_1999_11,2,,85_86
Straub_1999_44,Straub_1999,1,1,5,Straub_1999_2,Straub_1999_3,3,,13_14
