Player,p1_x_p2_x,p1_x_p2_y,p1_y_p2_x,p1_y_p2_y
p1,0.7821229050279329,1.005586592178771,0,1.1173184357541899
p2,0.7821229050279329,0,1.005586592178771,1.1173184357541899
