experiment,treatment,session,match_period,match_group,supergame_period,supergame_ending,player,role,a1,a2,a3,a4,a5,a6,observation
sta_wil_94,N/A,1,N/A,N/A,N/A,N/A,sta_wil_94_1,player_1,N/A,N/A,N/A,N/A,N/A,N/A,0
sta_wil_94,N/A,1,N/A,N/A,N/A,N/A,sta_wil_94_1,player_2,N/A,N/A,N/A,N/A,N/A,N/A,0
