Player,p1_x_p2_x,p1_x_p2_y,p1_y_p2_x,p1_y_p2_y
p1,1.005586592178771,0.7821229050279329,0,1.1173184357541899
p2,1.005586592178771,0,0.7821229050279329,1.1173184357541899
