Player,p1_x_p2_x,p1_x_p2_y,p1_y_p2_x,p1_y_p2_y
p1,24.1499996185303,24.1499996185303,24.1499996185303,24.1499996185303
p2,24.1499996185303,24.1499996185303,24.1499996185303,24.1499996185303
