match_id,dataset_id,treatment,session,round,player_1_id,player_2_id,player_1_choice,player_2_choice,from
Costa-Gomes et al._2001_93,Costa-Gomes et al._2001,Baseline,1,3B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_6,2.0,,220_221
Costa-Gomes et al._2001_94,Costa-Gomes et al._2001,Baseline,1,3B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_7,1.0,,221_222
Costa-Gomes et al._2001_95,Costa-Gomes et al._2001,Baseline,1,3B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_8,2.0,,222_223
Costa-Gomes et al._2001_96,Costa-Gomes et al._2001,Baseline,1,3B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_9,2.0,,223_224
Costa-Gomes et al._2001_97,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_1,Costa-Gomes et al._2001_2,2.0,,288_289
Costa-Gomes et al._2001_98,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_10,1.0,,296_297
Costa-Gomes et al._2001_99,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_11,2.0,,297_298
Costa-Gomes et al._2001_100,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_12,2.0,,298_299
Costa-Gomes et al._2001_101,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_13,1.0,,299_300
Costa-Gomes et al._2001_102,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_14,1.3,,300_301
Costa-Gomes et al._2001_103,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_15,4.0,,301_302
Costa-Gomes et al._2001_104,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_16,1.3,,302_303
Costa-Gomes et al._2001_105,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_17,1.3,,303_304
Costa-Gomes et al._2001_106,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_18,4.0,,304_305
Costa-Gomes et al._2001_107,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_19,1.3,,305_306
Costa-Gomes et al._2001_108,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_20,1.3,,306_307
Costa-Gomes et al._2001_109,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_21,4.0,,307_308
Costa-Gomes et al._2001_110,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_22,1.3,,308_309
Costa-Gomes et al._2001_111,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_23,1.3,,309_310
Costa-Gomes et al._2001_112,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_24,1.3,,310_311
Costa-Gomes et al._2001_113,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_25,1.3,,311_312
Costa-Gomes et al._2001_114,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_3,1.0,,289_290
Costa-Gomes et al._2001_115,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_4,2.0,,290_291
Costa-Gomes et al._2001_116,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_5,2.0,,291_292
Costa-Gomes et al._2001_117,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_6,1.0,,292_293
Costa-Gomes et al._2001_118,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_7,1.0,,293_294
Costa-Gomes et al._2001_119,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_8,2.0,,294_295
Costa-Gomes et al._2001_120,Costa-Gomes et al._2001,Baseline,1,4A,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_9,2.0,,295_296
Costa-Gomes et al._2001_121,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_1,Costa-Gomes et al._2001_2,1.0,,360_361
Costa-Gomes et al._2001_122,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_10,2.0,,368_369
Costa-Gomes et al._2001_123,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_11,2.0,,369_370
Costa-Gomes et al._2001_124,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_12,2.0,,370_371
Costa-Gomes et al._2001_125,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_13,2.0,,371_372
Costa-Gomes et al._2001_126,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_14,4.0,,372_373
Costa-Gomes et al._2001_127,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_15,3.0,,373_374
Costa-Gomes et al._2001_128,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_16,4.0,,374_375
Costa-Gomes et al._2001_129,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_17,4.0,,375_376
Costa-Gomes et al._2001_130,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_18,3.0,,376_377
Costa-Gomes et al._2001_131,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_19,4.0,,377_378
Costa-Gomes et al._2001_132,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_20,4.0,,378_379
Costa-Gomes et al._2001_133,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_21,3.0,,379_380
Costa-Gomes et al._2001_134,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_22,4.0,,380_381
Costa-Gomes et al._2001_135,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_23,3.0,,381_382
Costa-Gomes et al._2001_136,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_24,4.0,,382_383
Costa-Gomes et al._2001_137,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_25,4.0,,383_384
Costa-Gomes et al._2001_138,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_3,1.0,,361_362
Costa-Gomes et al._2001_139,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_4,1.0,,362_363
Costa-Gomes et al._2001_140,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_5,2.0,,363_364
Costa-Gomes et al._2001_141,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_6,2.0,,364_365
Costa-Gomes et al._2001_142,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_7,2.0,,365_366
Costa-Gomes et al._2001_143,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_8,1.3,,366_367
Costa-Gomes et al._2001_144,Costa-Gomes et al._2001,Baseline,1,4B,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_9,1.0,,367_368
Costa-Gomes et al._2001_145,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_1,Costa-Gomes et al._2001_2,2.0,,432_433
Costa-Gomes et al._2001_146,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_10,1.3,,440_441
Costa-Gomes et al._2001_147,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_11,2.0,,441_442
Costa-Gomes et al._2001_148,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_12,2.0,,442_443
Costa-Gomes et al._2001_149,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_13,2.0,,443_444
Costa-Gomes et al._2001_150,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_14,4.0,,444_445
